Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Foundation_PConc,BsmtFin Type 1_GLQ,Total Bathrooms
2.7804039,1.1471084,1.0913508,0.8026759,2.7721918,1.6857469,-0.9990463,1.8367559,0.88870007,1.7669572,0.66686755,2.252266,1.002245,0.6224172,1.2371209,1.623124,2.149265,True,False,-0.2680664
-0.06463795,-0.50669575,-1.3543215,-0.56767815,-0.68654877,-1.635443,0.28487116,-0.39128593,-1.1989605,-0.7260028,-1.2481201,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,0.14033508,False,False,-1.5105531
-0.06463795,0.25405416,0.70771587,0.8649647,-0.68654877,0.57868356,1.0565875,0.5004038,0.88870007,0.5204772,-0.2906263,-0.77037615,-0.9209877,0.6224172,0.68284976,0.30854627,0.028208755,False,True,0.9744203
-0.06463795,-0.4074675,-1.2104584,1.8785737,-0.68654877,-0.52837974,0.67186755,0.46492547,0.88870007,1.1212223,0.17084101,-0.77037615,-0.27991018,2.1702635,1.2371209,0.30854627,-0.1493246,False,False,0.35317695
-0.7758984,0.15482591,-0.39523435,-0.56767815,-0.68654877,0.57868356,0.9131712,-0.017580401,-1.1989605,-0.25493392,-0.8862647,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,0.4673702,True,True,-0.2680664
-0.06463795,-0.4405436,-1.2584128,0.026896961,-0.68654877,-0.52837974,0.16877224,-1.086662,-1.1989605,-0.16230802,-0.8151133,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.9715843,False,False,-0.2680664
0.6466225,0.71711934,0.4679441,1.2443602,1.0428215,0.57868356,-0.48001584,0.077028595,0.88870007,-0.12790412,1.4251375,0.74094486,1.6433225,0.6224172,1.2371209,1.623124,1.4531475,True,False,1.5956637
0.6466225,0.981728,0.80362463,-0.56767815,1.0428215,0.57868356,0.517069,-0.24464199,0.88870007,-0.5619226,0.69939387,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.7009667,True,True,1.5956637
0.6466225,1.0478802,0.89953333,-0.56767815,1.0428215,0.57868356,-0.9990463,-0.3203292,0.88870007,-0.22317648,1.0531176,0.74094486,1.6433225,-0.92542917,-0.9799633,0.30854627,0.0655842,True,False,0.35317695
1.357883,1.0478802,0.94748765,2.1050785,2.7721918,1.6857469,1.7736691,1.112997,0.88870007,0.9571421,0.04480149,2.252266,-0.27991018,0.6224172,1.2371209,0.30854627,0.5421211,True,True,-0.88930976
0.6466225,1.1140324,1.0433964,-0.03539186,1.0428215,0.57868356,-0.9990463,0.75821334,0.88870007,0.560174,-0.26013285,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,0.009521034,True,False,-0.2680664
-0.7758984,-0.57284796,0.89953333,0.021234341,-0.68654877,-0.52837974,-0.2705825,0.09121994,-0.15513024,-0.18612611,-0.83340937,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.08427192,False,False,-0.2680664
-2.1984193,-2.6897173,0.65976155,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.98732257,-1.1989605,-1.1414961,-1.5672847,-0.77037615,-1.5620652,-0.92542917,-0.9799633,-1.0060315,-0.7099562,False,False,-0.88930976
0.6466225,-2.0281956,1.1393051,-0.56767815,1.0428215,-0.52837974,-0.9990463,-1.1528883,0.88870007,-0.598973,0.39445952,0.74094486,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.7103106,True,False,-0.2680664
1.357883,0.6840432,0.37203538,-0.56767815,1.0428215,0.57868356,-0.9990463,0.55007356,0.88870007,0.327286,-0.43902764,0.74094486,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.15902281,True,False,-0.2680664
-1.4871589,0.02252157,-0.58705175,-0.56767815,-0.68654877,-0.52837974,-0.42538106,-1.1860014,-1.1989605,-1.6152114,-0.821212,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-1.0229756,False,False,-0.88930976
-0.06463795,1.1140324,1.0433964,-0.56767815,1.0428215,0.57868356,-0.9990463,-0.75553054,0.88870007,-1.1335567,-0.08123803,0.74094486,1.002245,0.6224172,1.2371209,0.30854627,-0.38292113,True,False,0.35317695
-0.7758984,-1.0359131,0.37203538,1.0971321,-0.68654877,-0.52837974,0.1619429,-0.61361706,-1.1989605,-0.9324262,-1.406686,0.74094486,-1.5620652,2.1702635,1.2371209,-1.0060315,-1.0837107,False,False,-0.2680664
-0.7758984,-1.5320543,-0.4431887,-0.56767815,-0.68654877,-0.52837974,1.3183792,2.6574888,-1.1989605,0.6236889,2.3257103,-0.77037615,2.2844,0.6224172,1.2371209,1.623124,2.5043318,False,True,2.8381503
-0.06463795,-1.8628151,-0.39523435,-0.56767815,-0.68654877,0.57868356,-0.9990463,-0.49062538,0.88870007,-0.83715385,0.37413058,-0.77037615,1.002245,-0.92542917,-0.9799633,-1.0060315,-0.7660194,False,False,-0.2680664
0.6466225,1.1140324,1.0433964,0.79135066,1.0428215,0.57868356,-0.9535173,1.3400587,0.88870007,1.2112018,0.23995946,0.74094486,0.36116737,-0.92542917,-0.9799633,1.623124,1.8362458,True,True,-0.2680664
0.6466225,-0.10978276,-0.7788692,1.3689378,-0.68654877,-0.52837974,0.25755376,-0.5095472,-0.15513024,-0.15436867,0.97993344,-0.77037615,1.6433225,0.6224172,1.2371209,0.30854627,0.0655842,False,False,0.35317695
-0.7758984,-0.010554514,1.1393051,-0.56767815,-0.68654877,-0.52837974,0.67186755,0.07229815,0.88870007,-0.20729774,-0.84967256,-0.77037615,-0.27991018,0.6224172,0.12857877,0.30854627,0.13099122,False,True,0.35317695
-0.06463795,0.58481497,0.2281723,0.7460497,1.0428215,0.57868356,0.2507244,-0.42439908,0.88870007,0.414619,2.1610458,2.252266,1.6433225,0.6224172,0.68284976,0.30854627,0.15902281,False,False,0.35317695
1.357883,1.1140324,1.0433964,2.1107411,1.0428215,1.6857469,2.5818086,1.2430844,0.88870007,1.6452203,0.5733543,2.252266,-0.9209877,0.6224172,1.2371209,0.30854627,0.10763157,True,True,2.216907
-0.7758984,-1.0689892,0.65976155,-0.56767815,-0.68654877,-0.52837974,-0.30245277,-0.75553054,0.88870007,-1.1335567,-0.451225,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-1.1584616,False,False,-0.2680664
-1.4871589,-0.47361967,-0.20341691,-0.56767815,-0.68654877,-0.52837974,1.2022803,0.06047202,-0.15513024,-0.22053002,-0.85983706,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,1.1588159,False,True,-0.2680664
0.6466225,0.981728,0.80362463,-0.56767815,1.0428215,0.57868356,-0.9990463,0.38923827,0.88870007,0.14732713,-0.57726455,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.47204214,True,False,-0.2680664
-0.7758984,-0.30823928,-1.0665953,-0.56767815,-0.68654877,-0.52837974,0.06633202,-0.43385997,-0.15513024,-0.77363896,-1.2847122,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.6352054,False,False,-0.88930976
-0.06463795,0.5517389,1.0913508,0.90460306,1.0428215,0.57868356,0.8403248,-0.3960164,0.88870007,1.3858677,0.37413058,0.74094486,-0.9209877,0.6224172,1.2371209,0.30854627,0.31786844,False,True,0.9744203
-0.7758984,-2.3589563,0.99544203,-0.56767815,1.0428215,-1.635443,-0.9990463,-0.78391325,0.88870007,-0.395196,1.0531176,-0.77037615,1.002245,-0.92542917,-0.9799633,0.30854627,0.7103106,True,False,-0.2680664
-3.6209402,-0.6390001,-1.5461389,-0.56767815,-2.415919,-3.8495696,-0.9990463,-2.4774141,-3.286621,-1.1203245,-1.5510215,-2.281697,-1.5620652,-0.92542917,-0.9799633,0.30854627,0.07025613,False,False,-1.5105531
0.6466225,0.8163476,0.61180717,-0.38647428,-0.68654877,0.57868356,-0.35253468,-1.5691679,-0.15513024,-0.52487224,0.26842,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.38292113,True,True,0.35317695
1.357883,0.88249975,0.65976155,3.113025,1.0428215,0.57868356,-0.9990463,0.22130731,-0.15513024,0.022943772,1.5593086,0.74094486,2.2844,0.6224172,0.68284976,0.30854627,-0.2427632,True,False,0.35317695
-3.6209402,-0.67207617,-1.5940933,-0.56767815,-0.68654877,-3.8495696,-0.9990463,-2.4774141,-1.1989605,1.1741514,0.21149893,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.9435528,False,False,-0.88930976
0.6466225,-1.5320543,0.27612665,-0.56767815,-0.68654877,-0.52837974,-0.9626231,-0.75553054,0.88870007,-0.8583255,0.29484764,2.252266,-0.27991018,0.6224172,1.2371209,0.30854627,0.34590003,False,False,-0.2680664
1.357883,0.9486519,0.80362463,-0.56767815,1.0428215,0.57868356,-0.9990463,0.024993647,0.88870007,-0.26022685,0.7685123,0.74094486,0.36116737,0.6224172,0.68284976,0.30854627,0.5421211,True,False,0.35317695
-0.7758984,0.12174982,-0.15546256,-0.56767815,-0.68654877,0.57868356,2.1652184,0.8102483,-1.1989605,1.4414432,0.41682136,-0.77037615,-0.27991018,2.1702635,0.68284976,0.30854627,0.6495755,False,False,0.9744203
0.6466225,1.1801845,1.0913508,0.04388482,1.0428215,0.57868356,0.5125161,0.37977737,0.88870007,0.13674131,-0.5853961,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.7289983,True,True,0.9744203
1.357883,0.7832715,0.51589847,1.680382,1.0428215,0.57868356,0.20064253,0.6967175,0.88870007,0.53370947,2.5005393,0.74094486,1.6433225,0.6224172,1.7913918,1.623124,1.1821755,True,False,0.35317695
-0.7758984,0.12174982,-0.4431887,-0.56767815,-0.68654877,-0.52837974,-0.247818,-0.43385997,-1.1989605,-0.73394215,-1.2542188,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,-0.1493246,False,False,-1.5105531
-1.4871589,-0.8374566,1.0433964,-0.56767815,-0.68654877,-3.8495696,-0.9990463,-2.4774141,0.88870007,-0.598973,-1.1505411,0.74094486,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.7660194,False,False,-1.5105531
1.357883,0.48558673,0.084309235,-0.56767815,1.0428215,0.57868356,-0.9990463,-1.8175166,-0.15513024,4.154059,2.5005393,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,1.02333,False,False,0.35317695
0.6466225,0.6178911,0.27612665,0.9725545,1.0428215,0.57868356,0.6559324,0.41525576,-0.15513024,0.30346793,2.0472035,0.74094486,0.36116737,0.6224172,0.68284976,0.30854627,0.42999476,True,True,1.5956637
-0.06463795,0.48558673,0.084309235,0.8026759,-0.68654877,-0.52837974,0.034461726,-1.1245056,-0.15513024,0.06793349,0.988065,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,0.13566315,False,False,1.5956637
2.0691433,1.1471084,1.0913508,1.2160472,2.7721918,1.6857469,-0.9990463,2.5392277,0.88870007,2.552954,1.2706375,2.252266,1.002245,0.6224172,1.7913918,1.623124,1.214879,True,False,0.35317695
1.357883,0.28713024,-0.20341691,-0.56767815,1.0428215,0.57868356,0.9587002,-0.0270413,-1.1989605,-0.31844884,-0.9350542,0.74094486,-1.5620652,0.6224172,0.68284976,0.30854627,0.05624034,False,True,-0.2680664
-0.06463795,0.15482591,-0.39523435,1.3292996,-0.68654877,-0.52837974,0.22795993,-0.08380669,-1.1989605,-0.32374173,-0.93911994,-0.77037615,-0.27991018,-0.92542917,-0.9799633,1.623124,1.9437002,False,True,-0.2680664
1.357883,0.981728,0.85157895,1.6747193,1.0428215,0.57868356,-0.9990463,0.017897973,0.88870007,-0.26816618,1.5593086,0.74094486,0.36116737,0.6224172,0.68284976,0.30854627,2.023123,True,False,0.35317695
-0.06463795,-1.6974348,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.5450255,-0.15513024,-0.57250845,0.10985415,-0.77037615,0.36116737,0.6224172,0.68284976,-1.0060315,-0.7193001,True,False,-0.88930976
-0.06463795,-0.17593493,-0.8747779,-0.56767815,-0.68654877,-0.52837974,-0.57335025,-0.5521212,-0.15513024,-0.6439627,-1.1851003,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-1.0837107,False,False,-0.2680664
-0.7758984,-1.0028371,1.0433964,-0.56767815,-0.68654877,-0.52837974,0.36682335,-0.88798314,0.88870007,-0.8583255,-0.58133036,0.74094486,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-1.0837107,False,False,-1.5105531
2.0691433,1.1801845,1.0913508,1.0744816,2.7721918,1.6857469,2.7343307,2.2010005,0.88870007,2.1745112,0.97993344,2.252266,0.36116737,0.6224172,1.2371209,1.623124,2.0932019,True,True,0.9744203
1.357883,1.0148041,0.85157895,-0.56767815,1.0428215,0.57868356,0.831219,0.19055939,0.88870007,-0.074975036,1.0876769,0.74094486,0.36116737,0.6224172,1.2371209,0.30854627,0.49072987,True,True,1.5956637
-1.4871589,-1.8628151,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,0.62812597,-1.1989605,0.414619,1.7910588,0.74094486,1.002245,0.6224172,0.68284976,0.30854627,0.26180527,False,False,-0.2680664
-0.06463795,0.28713024,-0.20341691,-0.56767815,-0.68654877,0.57868356,-0.35025823,-1.1505231,-1.1989605,-1.5755146,-0.5427053,-0.77037615,-0.9209877,0.6224172,0.68284976,0.30854627,-0.04654213,False,False,-0.88930976
0.6466225,0.28713024,-0.20341691,1.0065302,1.0428215,0.57868356,0.5762567,-0.47879925,-1.1989605,-0.008813678,1.7422693,2.252266,2.2844,0.6224172,0.68284976,0.30854627,0.05624034,False,True,1.5956637
-0.06463795,1.2463367,1.1872594,-0.13731901,1.0428215,0.57868356,-0.9990463,-1.0298966,0.88870007,-1.4405454,-0.5528698,0.74094486,-1.5620652,-0.92542917,-0.9799633,0.30854627,0.26180527,True,False,0.35317695
-0.7758984,0.22097807,-0.29932562,-0.56767815,-0.68654877,0.57868356,0.5489393,0.73929155,0.88870007,0.7295471,-0.13002753,0.74094486,-0.9209877,0.6224172,0.68284976,0.30854627,0.5421211,True,False,0.35317695
-0.7758984,0.18790199,-0.34728,-0.56767815,-0.68654877,0.57868356,0.7469904,0.18582894,-1.1989605,-0.08026794,-0.75209355,2.252266,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.31786844,True,False,0.35317695
1.357883,1.1801845,1.1393051,1.425564,1.0428215,1.6857469,2.0946484,1.869869,0.88870007,1.8040075,0.69532806,0.74094486,0.36116737,2.1702635,1.2371209,0.30854627,0.24311756,True,True,0.9744203
-0.7758984,0.22097807,-0.29932562,0.021234341,-0.68654877,0.57868356,1.4982187,0.11723742,0.88870007,-0.12261121,-0.78461987,0.74094486,-1.5620652,0.6224172,0.68284976,0.30854627,0.60752815,True,True,-0.2680664
-0.06463795,0.02252157,-0.58705175,2.2862823,-0.68654877,-0.52837974,-0.37074625,-1.3350106,-1.1989605,-1.7819381,-1.113949,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.9715843,False,False,-0.88930976
-0.06463795,-1.0689892,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.37074625,-1.0582794,0.88870007,-1.4511312,-0.5366066,-0.77037615,-0.27991018,2.1702635,0.68284976,-1.0060315,-1.1911651,False,False,-0.88930976
0.6466225,0.3202063,0.89953333,1.1650835,1.0428215,0.57868356,-0.26830605,-0.76262623,0.88870007,-1.1414961,-0.034481436,0.74094486,-0.27991018,0.6224172,0.68284976,0.30854627,0.05624034,False,False,0.35317695
-2.1984193,-1.6974348,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.5899648,-0.15513024,-0.83715385,-1.3335017,-2.281697,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-1.0369914,True,False,-1.5105531
-1.4871589,-2.0281956,0.75567025,-0.56767815,-0.68654877,-1.635443,-0.9990463,-1.1528883,-0.15513024,-0.95359784,-0.30485654,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.4109527,False,False,-0.88930976
-0.7758984,-1.6974348,0.5638528,1.4482145,-0.68654877,0.57868356,-0.3912343,-0.8903484,-2.242791,1.0868183,2.3541708,-0.77037615,2.9254775,0.6224172,1.2371209,0.30854627,0.7757176,False,False,0.9744203
-0.7758984,0.25405416,-0.25137126,0.6554478,-0.68654877,0.57868356,1.4913894,0.11014174,-1.1989605,0.19231685,-0.5427053,0.74094486,-0.27991018,2.1702635,0.68284976,0.30854627,0.9345632,False,True,0.9744203
1.357883,1.1801845,1.0913508,-0.56767815,1.0428215,0.57868356,-0.9444115,0.68725663,0.88870007,0.48078036,-0.3211197,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.5888404,True,True,-0.2680664
-0.06463795,0.84942365,0.61180717,-0.56767815,-0.68654877,0.57868356,0.05267332,-1.0204357,-0.15513024,-1.4299597,0.39039373,0.74094486,1.002245,-0.92542917,-0.9799633,0.30854627,0.6122001,True,True,1.5956637
-0.06463795,-0.37439144,-1.1625041,-0.26189667,-0.68654877,-0.52837974,0.33950594,0.21421164,0.88870007,-0.04851049,-0.7276988,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,0.037552617,False,False,-0.88930976
0.6466225,1.0809562,0.94748765,-0.56767815,1.0428215,0.57868356,-0.9990463,-0.49062538,0.88870007,-0.83715385,0.4554464,0.74094486,0.36116737,0.6224172,1.2371209,0.30854627,-0.1493246,True,False,0.35317695
2.7804039,-2.5904891,0.75567025,-0.56767815,2.7721918,-0.52837974,-0.9990463,0.4483689,-0.15513024,0.9650815,2.6001513,0.74094486,1.6433225,0.6224172,1.2371209,0.30854627,1.9063247,False,False,1.5956637
-0.7758984,-0.2420871,0.80362463,-0.28454715,1.0428215,-0.52837974,-0.84424776,-0.1594939,-1.1989605,-0.3607921,-0.9675805,-0.77037615,-0.9209877,0.6224172,-0.42569226,0.30854627,0.26180527,False,False,0.35317695
1.357883,1.1471084,1.0433964,-0.56767815,1.0428215,0.57868356,-0.9990463,0.07466337,0.88870007,-0.2046513,0.8599926,0.74094486,1.002245,0.6224172,1.2371209,0.30854627,0.9952983,True,False,0.35317695
2.7804039,1.1801845,1.1393051,4.0530195,2.7721918,1.6857469,2.725225,2.437523,0.88870007,2.4550352,1.1954204,2.252266,0.36116737,0.6224172,1.2371209,1.623124,3.494781,True,True,0.9744203
0.6466225,0.6178911,0.32408103,0.0948484,1.0428215,0.57868356,1.054311,0.2567857,0.88870007,0.08116577,0.4493477,0.74094486,0.36116737,0.6224172,0.68284976,0.30854627,-0.33620182,False,False,0.35317695
-0.06463795,-0.6390001,-1.5461389,-0.56767815,-0.68654877,-0.52837974,-0.9990463,1.3826327,-1.1989605,0.8406981,-0.044645913,-0.77037615,0.36116737,2.1702635,1.2371209,0.30854627,0.10763157,False,False,-1.5105531
0.6466225,-0.57284796,0.99544203,-0.56767815,-0.68654877,0.57868356,-0.48456874,0.79842216,0.88870007,0.5469417,-0.27029732,-0.77037615,-0.9209877,2.1702635,0.68284976,0.30854627,-0.15399653,False,False,-0.2680664
-0.7758984,-0.30823928,-1.0665953,-0.56767815,-0.68654877,-0.52837974,-0.9990463,0.21894209,-1.1989605,1.428211,0.4066569,-0.77037615,1.002245,0.6224172,0.68284976,-1.0060315,-0.5744703,False,False,-0.88930976
-1.4871589,-0.53977185,-1.4022759,-0.56767815,-0.68654877,-0.52837974,0.5534922,-0.43385997,-1.1989605,-0.77363896,-1.2847122,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.26180527,False,False,-0.2680664
1.357883,0.9486519,0.75567025,-0.34117335,1.0428215,0.57868356,-0.9990463,0.8480919,0.88870007,0.7877691,0.8945518,0.74094486,0.36116737,0.6224172,0.68284976,0.30854627,0.14967895,True,False,0.35317695
0.6466225,-0.07670668,-0.73091483,0.38364202,-0.68654877,-0.52837974,-0.9990463,0.27570748,-1.1989605,0.020297319,-0.67484355,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.26180527,False,False,-0.88930976
-0.7758984,-0.7051523,0.5638528,-0.56767815,-0.68654877,-0.52837974,-0.8875003,0.07229815,-0.15513024,-0.20729774,-0.84967256,0.74094486,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-1.0837107,False,True,-0.2680664
-1.4871589,-0.7713044,-1.6420476,-0.56767815,-0.68654877,-1.635443,-0.9990463,-1.001514,0.88870007,-1.408788,-1.1383437,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.9669124,False,False,-1.5105531
-1.4871589,-0.4405436,0.4679441,-0.56767815,-0.68654877,-3.8495696,-0.9990463,-2.4774141,-1.1989605,-0.56456906,-1.1241134,0.74094486,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.7660194,False,False,-1.5105531
0.6466225,1.0478802,0.89953333,2.2636318,1.0428215,-3.8495696,-0.9990463,-2.4774141,0.88870007,-1.7501806,0.8660913,0.74094486,0.36116737,0.6224172,1.7913918,0.30854627,0.9345632,False,False,0.9744203
2.0691433,1.0809562,0.99544203,3.2489278,2.7721918,1.6857469,2.1492832,1.732686,0.88870007,1.6505132,0.5774201,2.252266,0.36116737,0.6224172,1.2371209,1.623124,1.6073213,True,True,0.9744203
0.6466225,-1.3335979,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.22572018,-0.15513024,-0.35549918,0.56522274,-0.77037615,1.002245,2.1702635,0.68284976,0.30854627,-0.018510548,False,False,-0.2680664
-0.06463795,0.6509672,0.32408103,0.53087014,-0.68654877,0.57868356,0.1482842,-0.50008625,-0.15513024,-0.8080429,0.43308455,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,-0.26145092,True,False,1.5956637
-0.06463795,0.88249975,0.70771587,-0.56767815,1.0428215,0.57868356,0.084543616,-0.22572018,-0.15513024,-0.540751,0.28468317,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.1493246,True,True,1.5956637
-0.06463795,0.84942365,0.65976155,-0.56767815,-0.68654877,0.57868356,-0.9990463,-0.28721604,0.88870007,-0.6095588,0.21963051,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.009166688,True,False,0.35317695
-0.06463795,1.0809562,0.94748765,0.59315896,1.0428215,0.57868356,0.5079632,-0.47170356,0.88870007,-0.8159822,-1.3172386,0.74094486,-2.203143,0.6224172,1.2371209,0.30854627,-0.2427632,True,True,-0.2680664
-0.7758984,-0.6390001,-1.5461389,-0.56767815,-0.68654877,-0.52837974,0.43511683,-0.74606967,-1.1989605,-1.1229709,-1.5530545,-0.77037615,-1.5620652,-0.92542917,-0.9799633,-1.0060315,-1.0837107,False,False,-0.2680664
0.6466225,1.1801845,1.0913508,-0.56767815,1.0428215,0.57868356,1.054311,0.554804,0.88870007,0.35375056,-0.4186987,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,0.88784397,True,True,0.9744203
-0.06463795,-0.47361967,-1.3063672,-0.56767815,-0.68654877,-0.52837974,0.7697549,0.46492547,0.88870007,0.23201366,-0.5122119,-0.77037615,-0.27991018,2.1702635,1.2371209,-1.0060315,-0.6352054,False,False,-0.88930976
0.6466225,1.1140324,1.0433964,-0.56767815,1.0428215,0.57868356,0.7947958,-0.20679839,0.88870007,-0.51957935,1.6711179,0.74094486,1.002245,0.6224172,1.7913918,0.30854627,0.32254037,True,False,1.5956637
-0.7758984,-1.4989783,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.20001256,-0.68930423,-0.15513024,-0.67042726,-0.43699476,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,-0.43431234,False,False,-0.2680664
-0.7758984,0.6840432,0.41998973,-0.56767815,-0.68654877,0.57868356,0.63544434,-0.51900804,-1.1989605,-0.7233563,-1.2460872,-0.77037615,-0.9209877,0.6224172,0.12857877,0.30854627,1.0560335,True,True,-0.2680664
-0.06463795,-0.17593493,0.70771587,1.753996,1.0428215,-0.52837974,0.30991212,0.133794,0.88870007,-0.13848993,1.0002624,0.74094486,1.6433225,0.6224172,1.2371209,0.30854627,0.037552617,False,False,0.35317695
-0.7758984,-0.53977185,0.70771587,0.36099154,-0.68654877,-0.52837974,-0.9990463,0.022628423,-0.15513024,-0.2628733,-0.89236337,0.74094486,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.859458,False,False,-0.88930976
-0.06463795,-0.80438054,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.623078,0.88870007,-0.6783666,-0.37397498,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.82710886,False,False,-0.88930976
-0.7758984,-0.4074675,-1.2104584,0.28171486,-0.68654877,-0.52837974,0.9495944,0.22603776,-1.1989605,-0.03527822,-0.71753436,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.7660194,False,False,-0.2680664
-1.4871589,-0.10978276,-0.7788692,-0.56767815,-0.68654877,-0.52837974,-0.9990463,1.7043033,-1.1989605,1.6187557,0.55302536,-0.77037615,1.002245,-0.92542917,-0.9799633,-2.3206093,-2.204974,False,False,-0.2680664
0.6466225,1.1140324,1.0433964,-0.03539186,1.0428215,0.57868356,-0.9990463,0.75821334,0.88870007,0.560174,-0.26013285,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,0.009521034,True,False,-0.2680664
-0.06463795,0.6840432,0.37203538,0.03255958,-0.68654877,0.57868356,0.27576536,0.26151612,-0.15513024,0.028236682,-0.66874486,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,-0.33620182,True,True,0.9744203
-1.4871589,-2.0281956,-1.6420476,-0.56767815,-0.68654877,-1.635443,-0.9990463,0.06993292,-1.1989605,-0.4640038,0.53676224,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,0.8224369,False,False,-0.88930976
1.357883,1.0478802,0.89953333,0.49689442,1.0428215,0.57868356,0.9359357,-0.0932676,0.88870007,-0.39254954,1.5999665,0.74094486,1.6433225,0.6224172,1.2371209,1.623124,0.747686,True,True,0.35317695
-0.7758984,-0.4074675,0.89953333,-0.56767815,-0.68654877,-0.52837974,0.30763566,-0.017580401,0.88870007,-0.307863,-0.92692256,0.74094486,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.8688019,False,True,-0.2680664
0.6466225,0.9486519,0.75567025,-0.56767815,1.0428215,0.57868356,0.21430123,-0.5521212,0.88870007,-0.9059617,0.3619332,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,0.8925159,True,True,1.5956637
-0.7758984,-1.5982065,-1.6420476,-0.56767815,1.0428215,-1.635443,-0.9990463,-1.001514,-1.1989605,-0.9641837,-1.4310807,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.86412996,True,False,-1.5105531
-0.06463795,0.6178911,0.32408103,1.1537583,1.0428215,0.57868356,0.6035741,-0.27775514,0.88870007,0.54958814,2.4131248,0.74094486,1.6433225,2.1702635,1.2371209,0.30854627,0.004849103,True,False,1.5956637
-1.4871589,-2.3589563,-1.6420476,-0.56767815,-0.68654877,-1.635443,-0.7213195,-1.1292361,-0.15513024,-1.0462238,-0.7216001,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-1.0276475,False,False,-1.5105531
1.357883,1.0148041,0.89953333,0.36099154,1.0428215,1.6857469,2.0969248,1.8320254,0.88870007,1.777543,0.6749991,0.74094486,0.36116737,0.6224172,1.2371209,0.30854627,0.23844562,True,True,0.9744203
